feature1,feature2,label
0.9430564629192207,0.822888695032598,1
1.1133047764424138,0.531924791302618,1
0.9381512595810285,-0.02761234365203437,1
1.3020721940311675,0.3302586594050489,1
0.9547723161194708,-0.9471350378912429,1
0.9331802269573868,0.2741591870050935,1
1.0094000433939718,0.18248051179644717,1
1.1081971128265669,-0.5740032575465736,1
1.3531268584739076,-0.23203266557610822,1
0.7993738784201574,0.2363813177830091,1
0.7073534998188522,0.10470218454862364,1
0.6576817683936735,-0.07501036492123914,1
0.85060548422602,-0.18478838666359135,1
0.6734135583182456,-0.01804932100536095,1
1.0485311105217274,0.3703811118090008,1
0.7704721214880151,0.02108124401838448,1
1.8829242347664192,0.1567287477896253,1
1.1930853710902076,0.17333360844254658,1
0.3182833223123832,-0.09756322653960887,1
0.14411848348634093,0.3445290612176233,1
1.6801137590550432,-0.2115139212396965,1
1.70539116697944,-0.44864313100212616,1
0.5232263332683837,0.22109276710022518,1
0.6736076204537544,-0.19865873969130332,1
1.4344902253227094,-0.3898701106712636,1
0.8871456728357664,-0.046885659975088395,1
1.1514189065443268,0.2928778588713095,1
0.958571586153259,-0.47948251206298204,1
1.4040142305117058,1.1501441319496892,1
1.3281250574459644,0.22424460237380048,1
0.8497431202756897,-0.10084171945632475,1
0.44415462113128756,0.2469329107415375,1
0.9456851808932343,0.5151619827097117,1
0.5852022410502302,0.5457328550580895,1
0.8760173453544315,-0.24444684757041882,1
0.8067576889374982,-0.24359347502815953,1
0.16466588094116685,0.2557287992595939,1
1.309721581067047,0.5114277603505065,1
1.2821104077377106,0.26239095233192655,1
0.32859918569942315,0.07324394700192159,1
-1.4532896352907065,-0.11163428439625156,0
-0.4413520403278547,0.012887777228200182,0
-2.045464308634693,-0.4006310520777433,0
-1.2270044025529028,-0.09026321147489737,0
-0.6247904778787587,0.3347136503721738,0
-0.6751406098719757,0.09292278925493364,0
-1.1180430692674466,-0.14467040179266558,0
-0.8271539701445372,0.3735834190139156,0
-0.3789464573157707,0.03744936298374602,0
-0.8820696678304485,0.5941723073063221,0
-1.4347540612647962,0.32846512521746685,0
-1.3151796807683078,0.6375246608280157,0
-0.43763825491006336,0.6579026269835294,0
-0.38336051717322306,0.336243055001216,0
-1.4092377593781888,0.19790892077437883,0
-0.6417069608424355,0.19094080545541672,0
-1.0458122091111821,0.0627589729585208,0
-0.8449613336660564,-0.41049063286563064,0
-0.7283428395916814,0.221964148659912,0
-1.0526867703940306,0.26715771229446766,0
-0.534544108927693,-0.4066668896463271,0
-0.4117326685637215,0.40652845002408333,0
-0.5975558433431212,0.3989329789466025,0
-0.7142312069841099,0.00025983739731186886,0
-1.2933179690843515,0.20497492297107864,0
-0.9468369734980306,-0.27746098882672715,0
-0.29614840421020017,0.3362114345493486,0
-1.1243560649541322,-0.6297704002056811,0
-1.3352288236153937,0.19543679922259571,0
-1.1030913474137813,-0.5269905344011273,0
-0.893243518652952,-0.06349674761949746,0
-1.1610478427703632,-0.4979635000171235,0
-0.8661339515317961,-0.4290191816151106,0
-1.085060412954745,0.46422676395010093,0
-0.5022080530895319,-0.051232858658088146,0
-2.2317819450270937,0.3020893012735012,0
-1.371573510323081,-0.5573489744868887,0
-0.7040295167487445,-0.7399140542651454,0
-0.7150115808081533,0.36203225828039837,0
-0.7989393088752392,0.08382362255180503,0
